"Gene1","Gene2","cor","pvalue"
"KBTBD2","ANGPT2",0.164105736057399,1.88279479199305e-07
"KBTBD2","BCLAF1",0.164095835276095,1.88603189068498e-07
"KBTBD2","SLC36A1",0.163993836634854,1.91969500134674e-07
"KBTBD2","MRC1",0.163975585096799,1.92577949938496e-07
"KBTBD2","SH3D19",0.163806055114852,1.98319206098988e-07
"KBTBD2","STARD4",0.163757442297124,1.99995759474349e-07
"KBTBD2","CEP152",0.163689794445587,2.02351567477745e-07
"KBTBD2","PCDHGA12",0.16367338784466,2.02926942659431e-07
"KBTBD2","STK32A",0.163655057616635,2.03571646266085e-07
"KBTBD2","CDON",0.163616759795451,2.04925027322633e-07
"KBTBD2","PHETA2",0.163308397680681,2.16142977848869e-07
"KBTBD2","LRRIQ1",0.16324861639417,2.18385298634182e-07
"KBTBD2","TIGD4",0.163206947557128,2.19961501061614e-07
"KBTBD2","TMEM45B",0.163141183337805,2.22471511967731e-07
"KBTBD2","LARP1B",0.163061917215903,2.25533586135071e-07
"KBTBD2","CERS5",0.163031311665292,2.26726735201821e-07
"KBTBD2","THAP3",0.162951749301549,2.29857014239817e-07
"KBTBD2","IGF2BP2",0.162854373003887,2.33744927885358e-07
"KBTBD2","CDC6",0.162541703995451,2.46662374328615e-07
"KBTBD2","PIM3",0.16243883742379,2.51060711356939e-07
"KBTBD2","PTPRM",0.162425207416777,2.51649144305464e-07
"KBTBD2","HLA-G",0.1622771913987,2.5812554167777e-07
"KBTBD2","LCE5A",0.162158675679787,2.63426763522509e-07
"KBTBD2","STS",0.162127155190225,2.64854260978498e-07
"KBTBD2","RSPH1",0.162057367633433,2.68041386985601e-07
"KBTBD2","BBIP1",0.162050114584023,2.6837474015027e-07
"KBTBD2","RASEF",0.161570506020239,2.91327620010322e-07
"KBTBD2","TRAPPC4",0.161509357424461,2.94386675027711e-07
"KBTBD2","APOBEC3B",0.16139958654109,2.99956008520583e-07
"KBTBD2","AK8",0.161134413258366,3.1383211615854e-07
"KBTBD2","KAT8",0.161109067744374,3.15190346626989e-07
"KBTBD2","KPNA1",0.160624086007871,3.4229816655582e-07
"KBTBD2","HDAC2",0.160507150934114,3.49162886848568e-07
"KBTBD2","FAM9C",0.160428201623139,3.53872466448221e-07
"KBTBD2","SELENOW",0.160344543581325,3.58929728078631e-07
"KBTBD2","KATNBL1",0.160241181559952,3.65274368257552e-07
"KBTBD2","REG1A",0.15992262823156,3.85515145017491e-07
"KBTBD2","LYRM2",0.159693820361538,4.00715946195193e-07
"KBTBD2","IL31",0.159609199802163,4.06482659548323e-07
"KBTBD2","GH2",0.159518459224208,4.12755257493097e-07
"KBTBD2","GGT5",0.159501361078012,4.13947591366203e-07
"KBTBD2","EDDM3B",0.159479921770894,4.15447344162103e-07
"KBTBD2","ZRANB1",0.159195669106753,4.35833348022743e-07
"KBTBD2","FEM1B",0.158791817348695,4.66461213930852e-07
"KBTBD2","SLC26A4",0.158689395968978,4.74552319365028e-07
"KBTBD2","SPATA16",0.158641535905776,4.78379354016781e-07
"KBTBD2","MAPKAPK2",0.158640085236774,4.78495816727668e-07
"KBTBD2","KLK5",0.15857675087646,4.83607134195161e-07
"KBTBD2","PLPP2",0.158566188930124,4.84464621766198e-07
"KBTBD2","PSMC3",0.158483155024766,4.91257044501063e-07
"KBTBD2","TSHB",0.158156234441235,5.18902339111911e-07
"KBTBD2","MYCN",0.158027853264884,5.3016316298825e-07
"KBTBD2","CCDC90B",0.158006414523704,5.32066421172211e-07
"KBTBD2","CHD4",0.157945168534029,5.37539939914181e-07
"KBTBD2","AHI1",0.157836820605629,5.47355980926653e-07
"KBTBD2","EIF4G1",0.157610552969634,5.68414740067301e-07
"KBTBD2","IQCA1",0.157601377719897,5.69284929324861e-07
"KBTBD2","GNG2",0.157582618078592,5.7106810426937e-07
"KBTBD2","CCR4",0.157361978658842,5.92448364149186e-07
"KBTBD2","PON3",0.157329236129928,5.95686086266862e-07
"KBTBD2","CLK2",0.157252557238992,6.03335203403603e-07
"KBTBD2","PCDHB15",0.157122775690566,6.16497474128827e-07
"KBTBD2","UGT3A1",0.157057480882511,6.23223648613267e-07
"KBTBD2","ZFR2",0.156986816075962,6.30582563378445e-07
"KBTBD2","GTF2A1",0.156774935808759,6.53152088964953e-07
"KBTBD2","ADAMTS6",0.156533454382037,6.7982268787416e-07
"KBTBD2","GPR18",0.156478745090592,6.86009078617888e-07
"KBTBD2","CCDC178",0.155804353234906,7.66858742682698e-07
"KBTBD2","LRBA",0.155733534558271,7.75862041070492e-07
"KBTBD2","GPR75",0.15572488778359,7.76968259582985e-07
"KBTBD2","IRX5",0.155501528588707,8.0607498851764e-07
"KBTBD2","ZNF879",0.155393252072623,8.2055953406025e-07
"KBTBD2","SVOPL",0.155306292737801,8.32373314240904e-07
"KBTBD2","OSBP2",0.155287868581019,8.3489722459792e-07
"KBTBD2","BORA",0.155280496366749,8.3590919838869e-07
"KBTBD2","TBX15",0.155042236497483,8.69257294411527e-07
"KBTBD2","BCO2",0.155003659822899,8.74775618906814e-07
"KBTBD2","GCSAML",0.154900808818873,8.89653383144697e-07
"KBTBD2","KRTAP19-8",0.154871276205313,8.93970142415556e-07
"KBTBD2","BCL2A1",0.154825385265001,9.00717970173971e-07
"KBTBD2","PCNX2",0.154744445504844,9.1273891969663e-07
"KBTBD2","EIF5",0.154735283574476,9.1410930166544e-07
"KBTBD2","ARL4D",0.154494372395971,9.50861343158009e-07
"KBTBD2","GPR82",0.154354854972423,9.72790494827857e-07
"KBTBD2","ATP6V1E1",0.154318274388919,9.78620131076837e-07
"KBTBD2","PAX7",0.154307814518118,9.80293224383876e-07
"KBTBD2","RBM44",0.1542867625414,9.83668901602455e-07
"KBTBD2","EDEM2",0.154247880796548,9.89932972909186e-07
"KBTBD2","PREP",0.154150902825199,1.0057241962589e-06
