Gene1,Gene2,cor,pvalue
ZNF683,KBTBD2,0.071873429932652,0.0232370702246683
ATAD2,KBTBD2,0.0716977630773886,0.0235770066131882
PGM5,KBTBD2,0.0716611540026201,0.0236483896031941
FAM216B,KBTBD2,0.0716517872877942,0.0236666835471848
DPH5,KBTBD2,0.0715382671914175,0.0238893739263808
MRPL13,KBTBD2,0.0713647763273902,0.0242332133944638
SLC25A21,KBTBD2,0.0712706286544882,0.0244215903844295
ZFHX4,KBTBD2,0.0712416908121946,0.024479745172859
NEXN,KBTBD2,0.0711930514708782,0.0245777629479612
ELFN1,KBTBD2,0.0710776862566724,0.0248116050556376
KCNG3,KBTBD2,0.0710543849621922,0.0248590689850081
DUSP19,KBTBD2,0.0710044858309467,0.0249609759514387
NRIP3,KBTBD2,0.0709862045573063,0.0249984013526948
RHEX,KBTBD2,0.0709756197917091,0.0250200926403775
SEMA6C,KBTBD2,0.0709560613579398,0.0250602164187999
CENPF,KBTBD2,0.0709293816460146,0.0251150390553066
MRPS28,KBTBD2,0.0708766412465998,0.0252237174087328
ECHS1,KBTBD2,0.0708510472588111,0.0252766034159251
KPNA2,KBTBD2,0.0707760989500412,0.0254320239942939
SAMM50,KBTBD2,0.0707081738986016,0.0255735929553522
HPS6,KBTBD2,0.070700114749156,0.0255904348723286
ZDHHC15,KBTBD2,0.0706037315401891,0.0257925989831327
BARX1,KBTBD2,0.0705970247773324,0.0258067176205429
DIPK1B,KBTBD2,0.0704855887759007,0.0260422838413415
MGAT4C,KBTBD2,0.0704359671238833,0.0261477756214783
PRSS50,KBTBD2,0.0703363856956292,0.0263605911215845
DENND5A,KBTBD2,0.0702623415722779,0.0265197979902389
PKN3,KBTBD2,0.0702388599215773,0.0265704602597643
DRD1,KBTBD2,0.0701933754674366,0.0266688316314822
RPSA,KBTBD2,0.0701741200937696,0.026710570665349
APOL4,KBTBD2,0.0700110114583484,0.0270663992983279
MAP2K2,KBTBD2,0.0699666125936617,0.0271639619149557
GOLGA8M,KBTBD2,0.0699620228753203,0.0271740646809023
TBXA2R,KBTBD2,0.0699264268406871,0.0272525277170332
FRMD3,KBTBD2,0.0698795502947885,0.0273561537185368
SLC6A12,KBTBD2,0.0698516874998362,0.027417908343505
STAR,KBTBD2,0.0698473966888764,0.027427429086664
SLC7A9,KBTBD2,0.0697971055343558,0.027539230990844
PRICKLE1,KBTBD2,0.0697854248793354,0.0275652542692423
PHF13,KBTBD2,0.0697674264666709,0.0276053943094795
EXTL2,KBTBD2,0.0697577183944537,0.0276270661323152
HGH1,KBTBD2,0.0696509597834445,0.0278663568995724
SLC35G1,KBTBD2,0.0696406733242309,0.0278895071236118
KCNJ13,KBTBD2,0.0696347429341469,0.0279028613045319
PCDHGB7,KBTBD2,0.0695945009355596,0.0279936245929408
BNIP3,KBTBD2,0.0695909436183963,0.0280016601079634
HADHB,KBTBD2,0.0694230506468182,0.0283831730675694
HMGN3,KBTBD2,0.0693491275695995,0.0285525654551877
BDH2,KBTBD2,0.0693485895449354,0.0285538015016652
VPS28,KBTBD2,0.069322510606849,0.0286137699024616
NDUFC2,KBTBD2,0.069316176769637,0.0286283508683024
CLN3,KBTBD2,0.0692052166305894,0.0288848277036225
ACO1,KBTBD2,0.0691955526098259,0.0289072586461764
POGLUT3,KBTBD2,0.0691531028996325,0.0290059651391986
IQCM,KBTBD2,0.0690690162583578,0.0292023436460139
TGIF2LX,KBTBD2,0.0690573947635921,0.0292295744884239
EIF3H,KBTBD2,0.0690506026897447,0.0292454993984689
KLHL13,KBTBD2,0.0689619381343159,0.029454069864197
RGS22,KBTBD2,0.0687875645517577,0.0298679874008495
PRUNE2,KBTBD2,0.0687820001809674,0.0298812775676157
CHD1L,KBTBD2,0.0687302414864585,0.0300051435152986
GET3,KBTBD2,0.0686985084870353,0.0300813028160839
WASHC2C,KBTBD2,0.0685986232491355,0.030322111520634
PTDSS2,KBTBD2,0.0685554080025736,0.0304268085796201
NUDCD1,KBTBD2,0.0685239605342883,0.0305031907634452
GEMIN5,KBTBD2,0.068520252989009,0.0305122067804777
DACT3,KBTBD2,0.0685082748731911,0.0305413508111672
TGM7,KBTBD2,0.0684724523975787,0.0306286532082437
COX15,KBTBD2,0.0684080439985231,0.0307861602380719
TLN1,KBTBD2,0.0683793034003343,0.0308566674707296
LRRN2,KBTBD2,0.0683514992379609,0.0309250090985626
ZBTB47,KBTBD2,0.068342470548426,0.0309472291787344
IFTAP,KBTBD2,0.0683307892899132,0.0309759976750261
CHST7,KBTBD2,0.068299872194627,0.0310522506527949
PCDH20,KBTBD2,0.0682867425573058,0.0310846818196625
TRHR,KBTBD2,0.0682012332179262,0.0312966070611547
PRG3,KBTBD2,0.0681863919647145,0.0313335152121554
HTR1F,KBTBD2,0.0681719163635055,0.0313695499509619
LGI2,KBTBD2,0.0681575677983429,0.0314053034810745
ZNF684,KBTBD2,0.0680399992328948,0.031699575929507
HACD1,KBTBD2,0.0680351924463448,0.0317116573173646
HTN1,KBTBD2,0.068019221521387,0.0317518269900247
NKAIN2,KBTBD2,0.0679908885916741,0.031823196469524
CBLN4,KBTBD2,0.0679290917152702,0.0319793368025629
FGD1,KBTBD2,0.0678611427478614,0.0321517778652401
HOXD8,KBTBD2,0.0677360007281988,0.0324714461959555
DIPK1C,KBTBD2,0.0677076993884867,0.0325441161327001
ALG8,KBTBD2,0.0676750461352107,0.0326281333434936
IL12RB2,KBTBD2,0.0676265512881233,0.0327532534247477
COL11A1,KBTBD2,0.0675502613063396,0.032950917140374
PPME1,KBTBD2,0.0674525512059245,0.0332055679037917
PSD,KBTBD2,0.0674029316754545,0.0333355282181986
HABP4,KBTBD2,0.0673532196981393,0.0334661661824279
CLTCL1,KBTBD2,0.0672722610816433,0.0336798530738055
STOM,KBTBD2,0.0672654690730427,0.0336978331549449
ECSCR,KBTBD2,0.0672428263014251,0.033757833242011
MRAP2,KBTBD2,0.0672278446246914,0.0337975826553225
DPYSL4,KBTBD2,0.0672194269729332,0.0338199339145196
MERTK,KBTBD2,0.0672160451706909,0.0338289171141065
TSPAN4,KBTBD2,0.0671652902504904,0.033963984100346
SQLE,KBTBD2,0.0671006730155705,0.0341366068026966
AHCYL1,KBTBD2,0.0670950165678697,0.034151753385122
MMS19,KBTBD2,0.067094120579208,0.0341541531495767
SLC38A6,KBTBD2,0.0670896417633057,0.0341661511099917
PXDN,KBTBD2,0.0670212650307579,0.0343497674447555
TRAPPC1,KBTBD2,0.0669890391628403,0.0344365970832381
RTL3,KBTBD2,0.0669806290287072,0.0344592882017426
TLE5,KBTBD2,0.066969628665237,0.034488987187859
HADHA,KBTBD2,0.0668438033379773,0.0348302488546834
PRAF2,KBTBD2,0.0668191016168308,0.0348975815300946
ACADSB,KBTBD2,0.0667157551944714,0.0351804909262229
COPS5,KBTBD2,0.0666949039078472,0.0352378073876132
ARHGEF40,KBTBD2,0.0666717354178738,0.0353015867435232
CHIA,KBTBD2,0.0666173420560764,0.03545171012733
GPC6,KBTBD2,0.0665922545460392,0.0355211336712076
FAM13A,KBTBD2,0.0665575668848021,0.0356173140281024
GALK1,KBTBD2,0.066551334508672,0.0356346183623231
MYO18B,KBTBD2,0.0664211928650548,0.0359975989101116
SCUBE2,KBTBD2,0.0663830408613108,0.0361046042204319
GPR162,KBTBD2,0.0663692570321254,0.036143330390869
DHX57,KBTBD2,0.0661902926334602,0.0366493555870248
SEPTIN5,KBTBD2,0.0661801310058969,0.0366782676935883
PDHB,KBTBD2,0.0661788253737079,0.0366819839157669
AS3MT,KBTBD2,0.0661465744940363,0.0367738813423051
COLGALT2,KBTBD2,0.0661123132387604,0.0368717216675991
CCDC28B,KBTBD2,0.066095904841521,0.0369186576888046
DCAF13,KBTBD2,0.0660503161111339,0.0370493304543737
FBXO43,KBTBD2,0.0659110515255657,0.0374509479594085
SERHL2,KBTBD2,0.0659077195815161,0.0374606019081976
XKR4,KBTBD2,0.0658356103807637,0.0376700492288799
FAM91A1,KBTBD2,0.0656746278953933,0.0381412285473976
CLMP,KBTBD2,0.0656729669356357,0.038146115968749
PRR35,KBTBD2,0.0656674673967727,0.038162302313463
CTXN1,KBTBD2,0.0656490721891155,0.0382164858083028
DZIP1,KBTBD2,0.065648462092615,0.0382182839795518
SLC9B2,KBTBD2,0.065627666477585,0.0382796190133481
TYMS,KBTBD2,0.065625369248885,0.0382863996312846
PLA2G3,KBTBD2,0.0655407566213104,0.0385368579165208
ANKRD6,KBTBD2,0.0654937033091721,0.0386767390608649
RNF175,KBTBD2,0.0654417048503836,0.0388318221016994
ZNF480,KBTBD2,0.0654388114420284,0.0388404670314257
RNASEH2A,KBTBD2,0.0654276563956186,0.0388738113771124
SCCPDH,KBTBD2,0.0653731737266118,0.0390370185348918
B4GALNT1,KBTBD2,0.0653337237787974,0.0391555563814349
LURAP1,KBTBD2,0.0653328998998122,0.039158035194738
EFCAB3,KBTBD2,0.0652981718332244,0.0392626429757896
CDH12,KBTBD2,0.0652857745624334,0.0393000433404505
TOP1MT,KBTBD2,0.0652783203835722,0.0393225458114623
MTBP,KBTBD2,0.0652075960072527,0.0395365906108334
RMDN1,KBTBD2,0.0652057411805898,0.0395422174399369
MRPL27,KBTBD2,0.06519903691034,0.0395625612720577
DFFA,KBTBD2,0.0651747409932037,0.0396363605704627
LONRF2,KBTBD2,0.0651470068968107,0.0397207459633846
AQP11,KBTBD2,0.0651455410507272,0.0397252102653027
PDGFC,KBTBD2,0.0651105989082632,0.0398317541014505
STAU2,KBTBD2,0.0650248861064832,0.0400941310475341
ZIC2,KBTBD2,0.0649472585340999,0.0403330199210816
NPAS1,KBTBD2,0.0649260045670408,0.0403986360409244
PPP2R5D,KBTBD2,0.0648782737830153,0.0405463219217586
EGF,KBTBD2,0.0648307786047373,0.0406937321871092
PARVB,KBTBD2,0.0648296942294129,0.0406971030399962
EIF4E1B,KBTBD2,0.0647831986436965,0.0408418601258095
TUBA1A,KBTBD2,0.0647056805277818,0.0410841699251454
ANPEP,KBTBD2,0.064693484544583,0.0411224032047198
CHST9,KBTBD2,0.064692741801532,0.041124732607458
ZFP2,KBTBD2,0.0646612224885036,0.0412236869053323
ONECUT1,KBTBD2,0.064637538082077,0.0412981761111127
ADAMTSL4,KBTBD2,0.0645789253642052,0.0414830069962203
NPTX2,KBTBD2,0.0644147770704427,0.0420043625874724
H2BW1,KBTBD2,0.0644141203093984,0.0420064596124435
DOK6,KBTBD2,0.0644065632687742,0.0420305954589141
DSEL,KBTBD2,0.0643593720796983,0.0421815809452102
PDK4,KBTBD2,0.0643026861491029,0.0423635498277985
POLR2L,KBTBD2,0.064266700016499,0.0424794135005894
PPT2,KBTBD2,0.0642336861604572,0.0425859426627274
KCNH5,KBTBD2,0.0641742943792146,0.0427781561161536
MPP1,KBTBD2,0.0641652760272413,0.0428074067419984
DES,KBTBD2,0.0641646563116144,0.0428094173820549
MRPL15,KBTBD2,0.0641618634534339,0.0428184796766552
NRGN,KBTBD2,0.0641546855373652,0.0428417780813877
GYG2,KBTBD2,0.0641152408918925,0.0429700003589816
DNAJC11,KBTBD2,0.0641061750750135,0.0429995162430288
MAGEE1,KBTBD2,0.0641049861093649,0.0430033884672521
KCNJ6,KBTBD2,0.0640857693526945,0.0430660144435472
BMPR1A,KBTBD2,0.0640799919286406,0.0430848576789204
MPND,KBTBD2,0.0640062681088358,0.0433259215304993
BHMT2,KBTBD2,0.0639592025547729,0.0434804118835806
SLC5A8,KBTBD2,0.0638864959871755,0.0437199807832503
PUF60,KBTBD2,0.0638836035741894,0.0437295342894283
BBS7,KBTBD2,0.0637572963505376,0.0441484413756077
MAP3K12,KBTBD2,0.0637364295284552,0.0442179722037098
ACADM,KBTBD2,0.0636089447168067,0.0446447744500234
ASTN2,KBTBD2,0.063533033271952,0.0449005603402328
PDLIM2,KBTBD2,0.0635210542094786,0.0449410366665075
HS3ST6,KBTBD2,0.0635185866285494,0.0449493782468813
DRG1,KBTBD2,0.06343454659598,0.0452342522252871
TRAK2,KBTBD2,0.0634273085028252,0.0452588584114187
ZNF648,KBTBD2,0.0633467798620961,0.0455333794959206
P3H1,KBTBD2,0.0633382536203591,0.0455625271971616
PABPN1L,KBTBD2,0.0633088929074864,0.045663019497274
TOMM22,KBTBD2,0.06330821588494,0.0456653389259488
SOAT1,KBTBD2,0.0632829746573174,0.0457518842475303
PKLR,KBTBD2,0.0632678093064013,0.0458039484443754
FZD2,KBTBD2,0.0632253814260745,0.045949872503806
ENPP1,KBTBD2,0.0631380985003088,0.0462512982305451
PYGO1,KBTBD2,0.0631161059177964,0.0463275098027234
PDGFRA,KBTBD2,0.0630989734558643,0.0463869525770057
CHMP6,KBTBD2,0.0630521580903415,0.0465497101683649
ODF3L2,KBTBD2,0.0630463789524773,0.0465698350719955
VWC2,KBTBD2,0.0629392448218604,0.0469442384128674
LUM,KBTBD2,0.0629274912939984,0.0469854671481628
COLGALT1,KBTBD2,0.0629049097587353,0.0470647634579223
NDUFS8,KBTBD2,0.0628778896324231,0.0471597938139831
TIMM8B,KBTBD2,0.06285516006182,0.0472398589426867
GXYLT2,KBTBD2,0.0628109600394254,0.0473958807755267
SSBP2,KBTBD2,0.0628095171268392,0.0474009814021821
WDR91,KBTBD2,0.0627646925116335,0.0475596639570576
HK1,KBTBD2,0.0627209500311406,0.0477149453466326
NDUFS5,KBTBD2,0.0627085068121779,0.0477591951784712
TTYH3,KBTBD2,0.0626959620464016,0.0478038409827554
USP14,KBTBD2,0.0626829060175917,0.047850343520678
GGCX,KBTBD2,0.0626626219425185,0.0479226659776344
MAGEC2,KBTBD2,0.0626374257508361,0.0480126301951193
SH3RF3,KBTBD2,0.0626121405060273,0.0481030547897716
RASD1,KBTBD2,0.0626046519783417,0.0481298625212758
TCF15,KBTBD2,0.062593373243234,0.0481702622420338
GOLGA8R,KBTBD2,0.0625836761457727,0.0482050193752025
GINS4,KBTBD2,0.0625628050327809,0.048279898701442
MRFAP1,KBTBD2,0.0625431303839275,0.0483505747776373
TMEM65,KBTBD2,0.0625273469850726,0.0484073352547352
PLOD1,KBTBD2,0.0625021173369981,0.0484981825140875
CALD1,KBTBD2,0.0624964633200052,0.0485185611732087
EFHD1,KBTBD2,0.0624752192987639,0.0485951947540038
PDCD11,KBTBD2,0.0624462414786915,0.0486998900839376
LCN10,KBTBD2,0.0623923521956662,0.0488950920470961
PYCR3,KBTBD2,0.062345105922232,0.0490667702978557
IL17RA,KBTBD2,0.0623313950442975,0.0491166858240352
AP1M1,KBTBD2,0.0623076351131454,0.0492032864738548
NDUFA13,KBTBD2,0.0622892867639464,0.0492702504001014
FAM107A,KBTBD2,0.0622883504032501,0.0492736697781268
CDC20,KBTBD2,0.0622070554413122,0.0495712995067143
DPY19L2,KBTBD2,0.0621604196154243,0.0497427169573338
PRCP,KBTBD2,0.0621489878958742,0.0497848117382623
NREP,KBTBD2,0.0621141105894239,0.0499134240723635
ELP5,KBTBD2,0.0620990694608897,0.0499689749954772
PECR,KBTBD2,0.0620720295427814,0.0500689708244197
ARRB1,KBTBD2,0.0620524638120669,0.0501414309009415
SLC7A10,KBTBD2,0.0620472745916385,0.0501606634718894
TRO,KBTBD2,0.0620369588898261,0.0501989144237582
SLIT2,KBTBD2,0.061989923599378,0.0503736323352776
FOLR3,KBTBD2,0.0619481558005493,0.0505292098300954
TLE2,KBTBD2,0.0619098123017216,0.0506723861355708
PI15,KBTBD2,0.0618849026898839,0.0507655814371016
FADS1,KBTBD2,0.0618675061564783,0.0508307527516041
NLGN2,KBTBD2,0.0618561461299675,0.0508733477108064
CCDC160,KBTBD2,0.0617666210360259,0.0512100719467972
IMPA1,KBTBD2,0.0617106425147852,0.0514215651195646
SPHKAP,KBTBD2,0.0616773161648478,0.0515478221488929
SPAM1,KBTBD2,0.0616723870875799,0.0515665179535105
NICN1,KBTBD2,0.061669579845537,0.0515771682492235
CA4,KBTBD2,0.0616544941610569,0.0516344327749439
INTS9,KBTBD2,0.0616415473860882,0.0516836204555272
KLRF1,KBTBD2,0.0616376358533236,0.0516984889380332
CNTNAP5,KBTBD2,0.0616154871969806,0.0517827476346453
CLDN10,KBTBD2,0.0616121999144099,0.0517952630025405
ATP8B3,KBTBD2,0.0616036310386681,0.0518278983725242
TEN1,KBTBD2,0.0615315646853886,0.0521030502055891
ARL10,KBTBD2,0.061504766957549,0.0522056755336361
MLC1,KBTBD2,0.0614572596931946,0.0523880255405211
CDH18,KBTBD2,0.0614504330978691,0.05241427211831
ARHGEF25,KBTBD2,0.0614082450129693,0.0525767185792202
BAG2,KBTBD2,0.0614060602019992,0.0525851426905478
NCR3,KBTBD2,0.0613710344731506,0.0527203474462716
ZNF14,KBTBD2,0.0613394050038125,0.0528426912824326
LAMC3,KBTBD2,0.0612886621467791,0.0530394612001812
KIF20A,KBTBD2,0.0612363782289513,0.0532428460478838
FAM229B,KBTBD2,0.0612226303580981,0.0532964332532755
EVI5L,KBTBD2,0.0612081709093093,0.0533528426137123
PCDHB3,KBTBD2,0.0611718187378825,0.053494880084758
SLC17A7,KBTBD2,0.0611601736055757,0.0535404472995693
SEMA3G,KBTBD2,0.0611304893096829,0.0536567478835527
COL5A2,KBTBD2,0.0610707596123649,0.0538914021552389
SLC16A2,KBTBD2,0.0610633441216374,0.0539205942714385
GSTA4,KBTBD2,0.0610624444823404,0.0539241367236086
TM2D2,KBTBD2,0.0610352866294409,0.0540311658086822
GPX7,KBTBD2,0.0610309046610993,0.0540484517193601
PLCD4,KBTBD2,0.0610107963729081,0.0541278336436647
CNKSR3,KBTBD2,0.0609934978633155,0.0541962010581275
PMP22,KBTBD2,0.0609873083503385,0.054220680810096
ATP6V1H,KBTBD2,0.0609751122992393,0.0542689436032344
JADE1,KBTBD2,0.0609377496099223,0.0544170198381048
KRTAP20-4,KBTBD2,0.060910147070075,0.054526630575106
SPNS1,KBTBD2,0.0608423725111472,0.0547965462247619
DLAT,KBTBD2,0.0608052477117894,0.0549448686495207
PCLAF,KBTBD2,0.0607878082107726,0.0550146589108694
TSPAN9,KBTBD2,0.0607649619214863,0.0551061979701439
SCUBE1,KBTBD2,0.0607162766694927,0.0553016899319856
ZNF440,KBTBD2,0.0606957406997966,0.0553843234633716
CAPZA3,KBTBD2,0.0606912371407676,0.0554024588108264
SMARCA1,KBTBD2,0.0606408139221269,0.0556058452700838
PHF23,KBTBD2,0.0606189494184126,0.0556942305248561
POGLUT2,KBTBD2,0.0605525553491071,0.0559633389819062
NUP93,KBTBD2,0.0605169272548457,0.0561081920356412
LIX1L,KBTBD2,0.0605091136479624,0.0561400014436523
ABRAXAS1,KBTBD2,0.060508641611274,0.0561419235981325
CYB5R3,KBTBD2,0.0604696961679708,0.0563006997808498
MTCH2,KBTBD2,0.0604493654585303,0.0563837339757502
