"Gene1","Gene2","cor","pvalue"
"KLHL4","CLMP",0.328204210773714,1.81154268158767e-26
"KLHL4","S100A3",0.328019548251962,1.93923179762482e-26
"KLHL4","ALPK2",0.327863176360285,2.05429622265423e-26
"KLHL4","PLIN3",0.327595848170687,2.26686383965829e-26
"KLHL4","DCBLD2",0.327344315510427,2.48669306378375e-26
"KLHL4","PALM2AKAP2",0.327286928682317,2.539731052486e-26
"KLHL4","CHIC1",0.327218742476964,2.60420726775778e-26
"KLHL4","GXYLT2",0.327116931241568,2.70350622137812e-26
"KLHL4","CFL2",0.326992453298222,2.83001687625538e-26
"KLHL4","OSMR",0.326889700885671,2.9388485360181e-26
"KLHL4","RECQL",0.326685525733673,3.16754521586848e-26
"KLHL4","POFUT2",0.326585113207909,3.28639318930546e-26
"KLHL4","MAP3K14",0.326315610713767,3.62764044895276e-26
"KLHL4","BNC2",0.326077690884827,3.95790240329208e-26
"KLHL4","PDGFRB",0.325914489523052,4.20148272010218e-26
"KLHL4","DKK3",0.325893799433248,4.23340399168557e-26
"KLHL4","RTL3",0.325716256298404,4.51737744491078e-26
"KLHL4","GPX8",0.324921828095459,6.03705081438709e-26
"KLHL4","CYLD",0.324766727703206,6.38805652373359e-26
"KLHL4","GJA1",0.324736160508079,6.45957855723974e-26
"KLHL4","RBM24",0.324061724141148,8.25567426700072e-26
"KLHL4","FRMD6",0.323661893421841,9.54533408403808e-26
"KLHL4","PLSCR4",0.323469691300371,1.02343593114076e-25
"KLHL4","IL31RA",0.32346402727364,1.02553938794766e-25
"KLHL4","ABI3BP",0.323138038495974,1.15409250025067e-25
"KLHL4","BMP1",0.321847186922545,1.8395673966773e-25
"KLHL4","C11orf68",0.321255333652421,2.2762585727432e-25
"KLHL4","PPP1R18",0.321045803082582,2.45426527546143e-25
"KLHL4","CSGALNACT2",0.320690603903025,2.7880196377996e-25
"KLHL4","THBS1",0.32047880920908,3.00800515118415e-25
"KLHL4","CAVIN1",0.320283200890672,3.22639249478822e-25
"KLHL4","MMP2",0.32003077077874,3.53154413361196e-25
"KLHL4","LOXL1",0.320018510507908,3.54707109003092e-25
"KLHL4","TMEM263",0.319841878235567,3.77840820127334e-25
"KLHL4","STX2",0.319392395991175,4.4366095499381e-25
"KLHL4","OSTM1",0.319391026294974,4.43877930605097e-25
"KLHL4","ADAMTS16",0.319388497797718,4.44278749447641e-25
"KLHL4","KANK2",0.31808597625245,7.06455668850533e-25
"KLHL4","HRH1",0.318079657250077,7.0804310831244e-25
"KLHL4","CNIH3",0.318027339501931,7.21322489890644e-25
"KLHL4","KCTD4",0.317593564706667,8.41347877621536e-25
"KLHL4","MAP3K7CL",0.317569174205755,8.48654648437047e-25
"KLHL4","RAB31",0.317354590084945,9.15704614978423e-25
"KLHL4","CRIM1",0.317117327418574,9.95952721455522e-25
"KLHL4","IL7R",0.317087421017903,1.00654924321229e-24
"KLHL4","MICAL2",0.316532788524594,1.22456460172732e-24
"KLHL4","C1S",0.316117910157287,1.41760804638936e-24
"KLHL4","POLK",0.316095400293932,1.42890261594038e-24
"KLHL4","EHD2",0.315968413023668,1.49430754837473e-24
"KLHL4","PDLIM7",0.315959578228063,1.49896655315448e-24
"KLHL4","RAB23",0.315897878045905,1.53190699184245e-24
"KLHL4","FHL1",0.315571935627294,1.71817161015579e-24
"KLHL4","TMEM158",0.315432602549938,1.80447409076438e-24
"KLHL4","COPS8",0.315355590950563,1.85400059731914e-24
"KLHL4","VCAN",0.315353714693238,1.85522385587426e-24
"KLHL4","SEC24D",0.315255393020927,1.92045590972567e-24
"KLHL4","CAP2",0.314821328812496,2.23662721229395e-24
"KLHL4","ADAMTS6",0.314581083589768,2.43321714778916e-24
"KLHL4","FOXC2",0.314533667959684,2.4739897519752e-24
"KLHL4","STEAP3",0.314372821729608,2.61740072419127e-24
"KLHL4","AMIGO2",0.314086008622316,2.89381521763128e-24
"KLHL4","SYNC",0.313955774880545,3.0286761003345e-24
"KLHL4","TPM1",0.313897578479241,3.09093215689516e-24
"KLHL4","LEPROT",0.313590562835677,3.44092137713299e-24
"KLHL4","RGS4",0.313455994039905,3.60642109739019e-24
"KLHL4","SH3BGRL3",0.313385722358672,3.69594927927832e-24
"KLHL4","ACVR1",0.313037836842438,4.1725869518962e-24
"KLHL4","ST3GAL2",0.312622962384737,4.82100013853452e-24
"KLHL4","TMEM43",0.312510727340441,5.01291921518119e-24
"KLHL4","RRAD",0.312486458859696,5.0554008949043e-24
"KLHL4","MRC2",0.312139824553737,5.70249975443864e-24
"KLHL4","KIRREL1",0.311774877561072,6.47237137333491e-24
"KLHL4","COL12A1",0.311688832574446,6.66836482036122e-24
"KLHL4","VCAM1",0.311626009031955,6.81516048244042e-24
"KLHL4","CMTM3",0.311461643628896,7.21451250150574e-24
"KLHL4","TBC1D19",0.3111967677658,7.90729946221259e-24
"KLHL4","CDK15",0.311089556718247,8.20606005665726e-24
"KLHL4","ADAMTS15",0.311063777736805,8.27954601592732e-24
"KLHL4","BICC1",0.310927917565275,8.67771724738216e-24
"KLHL4","DRAP1",0.310692804368898,9.41199850807225e-24
"KLHL4","PJA2",0.31024504168308,1.0984391903231e-23
"KLHL4","CCN1",0.310113582944484,1.14934996292286e-23
"KLHL4","COL13A1",0.310086013798825,1.16031918741941e-23
"KLHL4","SSC5D",0.30989424315145,1.23953880490199e-23
"KLHL4","CLIC4",0.309610685288517,1.3665716062217e-23
"KLHL4","PELO",0.309584111646192,1.37911646222743e-23
"KLHL4","ECE1",0.309370042043686,1.48441599764793e-23
"KLHL4","FZD2",0.30936283958157,1.48809376452565e-23
"KLHL4","ANTXR2",0.309219521548297,1.56317791604086e-23
"KLHL4","UBE2A",0.309140263742817,1.60629710741051e-23
"KLHL4","GSDME",0.309098476301309,1.62950238019568e-23
"KLHL4","MYL6",0.309080823174217,1.63940476735034e-23
"KLHL4","INSYN2B",0.30822234819068,2.20001577945174e-23
"KLHL4","DAPK3",0.308095441267814,2.29759488833507e-23
"KLHL4","NR3C1",0.307726241083023,2.60647136297107e-23
"KLHL4","PAPPA",0.307328041498197,2.98571035440132e-23
"KLHL4","ETS1",0.307295316699533,3.01920036384912e-23
"KLHL4","STARD3NL",0.307286512072925,3.02827409743819e-23
"KLHL4","ATP6AP2",0.307147681862386,3.17496352737195e-23
"KLHL4","TMED7",0.307131655106881,3.19234344251289e-23
"KLHL4","PKD2",0.306637482277992,3.77695135055563e-23
"KLHL4","ELK3",0.306565545102852,3.87044632562554e-23
"KLHL4","RRAS",0.306507002877698,3.94821784887906e-23
"KLHL4","MORF4L2",0.306434830295281,4.04622594683952e-23
"KLHL4","PIGK",0.306422027132194,4.06386169525332e-23
"KLHL4","C1R",0.306239191664979,4.32415776610495e-23
"KLHL4","SCG5",0.306231811031355,4.33500443704599e-23
"KLHL4","C1GALT1C1",0.306143043817242,4.46758394838542e-23
"KLHL4","RECK",0.305767203419609,5.07477788578285e-23
"KLHL4","CNN1",0.304619736874798,7.47977543608072e-23
"KLHL4","RAB11FIP5",0.304522773640732,7.7284138061422e-23
"KLHL4","SRPX",0.304391195036172,8.07892523167307e-23
"KLHL4","PCDHGC5",0.303644632759611,1.03863863953439e-22
"KLHL4","ROR1",0.303431745283209,1.11562992236124e-22
"KLHL4","RTL8C",0.303265183299132,1.17977718719062e-22
"KLHL4","F2RL2",0.302935755768307,1.317572300258e-22
"KLHL4","RSU1",0.302867327260679,1.34813057650594e-22
"KLHL4","EVC",0.30267722838254,1.43674803789659e-22
"KLHL4","SLC16A2",0.302623463132077,1.46283957936264e-22
"KLHL4","ARL2BP",0.302571629267664,1.48843702893076e-22
"KLHL4","LARP6",0.302354489566479,1.60056734858115e-22
"KLHL4","KATNAL1",0.302214719348653,1.67711938078284e-22
"KLHL4","TMEM255B",0.3018659342057,1.88429023791554e-22
"KLHL4","C5orf46",0.301678504083815,2.00586668498572e-22
"KLHL4","AKIP1",0.301665819427177,2.01436913604156e-22
"KLHL4","ABL2",0.301450435416876,2.16429816445403e-22
"KLHL4","DYNC1I2",0.301430944651795,2.17839781300936e-22
"KLHL4","RUNX2",0.301173471061918,2.37339838140354e-22
"KLHL4","LIX1L",0.30117123094196,2.37516848809876e-22
"KLHL4","PAM",0.301112622885219,2.42194604919956e-22
"KLHL4","LAYN",0.301017017966529,2.50021368568416e-22
"KLHL4","ARHGAP24",0.300980175718002,2.5310375453179e-22
"KLHL4","RRAGC",0.300752458456163,2.73006398433355e-22
"KLHL4","FKBP7",0.300740567001533,2.74087179515806e-22
"KLHL4","NEK6",0.300408182198141,3.0606832320042e-22
"KLHL4","TGFB1",0.300171355898178,3.31078143147889e-22
"KLHL4","CALD1",0.300162636686269,3.32036486360537e-22
"KLHL4","SSPN",0.300109987713286,3.37881748148805e-22
"KLHL4","GLIPR2",0.299954693656507,3.55721819346989e-22
"KLHL4","UBE2H",0.299473722464736,4.17092823622294e-22
"KLHL4","FGF2",0.299382649522395,4.29839648030532e-22
"KLHL4","SNX12",0.299375703586842,4.30827470364227e-22
"KLHL4","SMAD3",0.299212955291904,4.54625765024646e-22
"KLHL4","CHPF2",0.298597686011529,5.56924476837929e-22
"KLHL4","PDE1C",0.298481252868471,5.78698436225115e-22
"KLHL4","B3GNT9",0.297982815351739,6.8181827960041e-22
"KLHL4","RSPRY1",0.297323175188921,8.46647841776698e-22
"KLHL4","GBP1",0.297296999622387,8.53943603089925e-22
"KLHL4","TSPAN4",0.297249261904178,8.67409543466781e-22
"KLHL4","CCL26",0.296964601405843,9.52174043838827e-22
"KLHL4","GNG11",0.296919334112335,9.66387473562239e-22
"KLHL4","LYSMD3",0.296626980615288,1.0633665734112e-21
"KLHL4","FAM200B",0.296113787229199,1.25739390203909e-21
"KLHL4","FERMT2",0.296093584307143,1.26570878782423e-21
"KLHL4","LIMK1",0.295956162729847,1.32372651980349e-21
"KLHL4","ARHGAP18",0.295905868878432,1.34561022240777e-21
"KLHL4","MOCS2",0.295876454133146,1.35857430891447e-21
"KLHL4","TXNRD1",0.29585519598016,1.36802023774912e-21
"KLHL4","STAC",0.295802387903077,1.39176686449524e-21
"KLHL4","SPARC",0.295743909769014,1.41853850669814e-21
"KLHL4","GLT8D2",0.295607596155679,1.48293471211297e-21
"KLHL4","ITGBL1",0.295554570360767,1.50875757875223e-21
"KLHL4","SEC23A",0.295526956669735,1.5223804636556e-21
"KLHL4","GNG12",0.295216565145157,1.68412296599366e-21
"KLHL4","RASA1",0.295159786308761,1.71549479867068e-21
"KLHL4","RHOC",0.295096165506527,1.7513331527607e-21
"KLHL4","BBIP1",0.295072349035107,1.76493865509321e-21
"KLHL4","ARHGAP31",0.295043365210259,1.78163699088346e-21
"KLHL4","SEMA3C",0.294961485564708,1.82965779226065e-21
"KLHL4","TRIM23",0.294926359851998,1.85064814818963e-21
"KLHL4","CNEP1R1",0.294894628618387,1.86981443468329e-21
"KLHL4","GOLT1B",0.294784261800707,1.9380177549713e-21
"KLHL4","TNS2",0.294682175277567,2.00328897572314e-21
"KLHL4","SH3GLB1",0.294273574533125,2.28699187633793e-21
"KLHL4","SPDL1",0.294251028556764,2.3037525684124e-21
"KLHL4","TGOLN2",0.294011481384561,2.48949861370448e-21
"KLHL4","MAP7D3",0.293989944315394,2.50690598810506e-21
"KLHL4","RNF11",0.293911689782958,2.57117336742603e-21
"KLHL4","S1PR3",0.293904153040426,2.5774482451302e-21
"KLHL4","CTSO",0.29364803781221,2.79991242523571e-21
"KLHL4","PLA2G15",0.293376844407364,3.05615812344096e-21
"KLHL4","COL5A2",0.293359141559584,3.07366825272926e-21
"KLHL4","G6PD",0.293349091960334,3.08365250188746e-21
"KLHL4","MACF1",0.293229950214082,3.2044885499987e-21
"KLHL4","ELFN2",0.292981236147505,3.4720125757206e-21
"KLHL4","STAM2",0.292975612912125,3.47830934052349e-21
"KLHL4","PTPN14",0.292847602981345,3.6247420301555e-21
"KLHL4","FSTL1",0.292567886456457,3.96623451525638e-21
"KLHL4","NRBP1",0.292516707376341,4.03206894445303e-21
"KLHL4","MN1",0.292448523960015,4.12145630033122e-21
"KLHL4","THY1",0.292402573285651,4.1827979188341e-21
"KLHL4","C5orf15",0.292398912680935,4.18772322210804e-21
"KLHL4","UROD",0.292267149535575,4.36887421220855e-21
"KLHL4","CD151",0.29194972932534,4.8376627895367e-21
"KLHL4","SOCS5",0.291624221692979,5.36996355977249e-21
"KLHL4","PDZD11",0.291565436795558,5.47208018725498e-21
"KLHL4","LMAN1",0.291536824485283,5.52247481033922e-21
"KLHL4","FRMPD4",0.291482372867854,5.61964934078863e-21
"KLHL4","CAP1",0.291350689853882,5.8616860214667e-21
"KLHL4","IRAK2",0.291233399601965,6.08591891757173e-21
"KLHL4","EVI5",0.291202634556555,6.14612387154333e-21
"KLHL4","CPED1",0.291164736548578,6.22109651207413e-21
"KLHL4","TMEM14C",0.29111749245009,6.3158239918226e-21
"KLHL4","RASSF8",0.291094903295394,6.36161866785938e-21
"KLHL4","PKM",0.29105062349393,6.45233990682015e-21
"KLHL4","PCDHGB2",0.290957047964603,6.64828279929887e-21
"KLHL4","L3HYPDH",0.290857219832328,6.86379816105317e-21
"KLHL4","SLC38A6",0.290557170609527,7.55396018378244e-21
"KLHL4","ANO10",0.290379275055876,7.99505224430066e-21
"KLHL4","SHISA4",0.289989117658673,9.05345698760751e-21
"KLHL4","PMP22",0.289965767062899,9.12101591707813e-21
"KLHL4","PSMD10",0.289917637535925,9.26184064479071e-21
"KLHL4","RBM43",0.289782284425754,9.66948881717568e-21
"KLHL4","PDE5A",0.28956471667141,1.0362171963008e-20
"KLHL4","PLBD2",0.28928631780194,1.13203796402391e-20
"KLHL4","SKP1",0.289168893369831,1.1750300718173e-20
"KLHL4","MPP4",0.289026968469414,1.22914863486413e-20
"KLHL4","FOXF1",0.28892999714487,1.26753336654563e-20
"KLHL4","ABLIM3",0.288927529098474,1.26852559613823e-20
"KLHL4","OPTN",0.288872821247548,1.29071778136856e-20
"KLHL4","CD59",0.288750499063036,1.34173381400897e-20
"KLHL4","ZNF385D",0.288695691528704,1.36523302794921e-20
"KLHL4","CTNNAL1",0.288382808492191,1.50737558362647e-20
"KLHL4","CAPZA2",0.288208369500374,1.59286740350439e-20
"KLHL4","PARVA",0.288160158469939,1.61732819982307e-20
"KLHL4","SEPTIN7",0.288156778233723,1.61905707359605e-20
"KLHL4","ZNF365",0.287984328189019,1.70972288678096e-20
"KLHL4","UBTD1",0.287826143584667,1.79728672920617e-20
"KLHL4","NUAK1",0.287689962006948,1.87620683009914e-20
"KLHL4","SERINC1",0.287665247864297,1.89089158054204e-20
"KLHL4","NOTCH2",0.287615780403194,1.92062604941383e-20
"KLHL4","HTRA1",0.287457942071437,2.01862162048191e-20
"KLHL4","TMEM30A",0.287313054065039,2.1129134674738e-20
"KLHL4","BACE1",0.287164423604581,2.21415801814735e-20
"KLHL4","PALLD",0.287103039153668,2.25735613612327e-20
"KLHL4","MVP",0.286999029705833,2.33245783817918e-20
"KLHL4","EXT1",0.286966332914175,2.3565727364401e-20
"KLHL4","CORO1C",0.286865293309692,2.43265877252186e-20
"KLHL4","FOSL1",0.286843336144965,2.44951125254248e-20
