"Gene1","Gene2","cor","pvalue"
"SUV39H1","TUBB4B","-0.0577397123356368","0.0683969643701471"
"SUV39H1","MTCL1","-0.0577373395461747","0.0684083394985634"
"SUV39H1","KLB","-0.0577012969909422","0.0685813181552701"
"SUV39H1","CA5B","-0.0576573809290213","0.0687925690194091"
"SUV39H1","IL26","-0.0576452300301825","0.0688511130893439"
"SUV39H1","BTBD10","-0.0576349347255237","0.0689007487312711"
"SUV39H1","TPBGL","-0.0576183256571013","0.0689808861196329"
"SUV39H1","CCDC137","-0.0575869345376264","0.0691325545002714"
"SUV39H1","SOX3","-0.05750863191014","0.0695120714239922"
"SUV39H1","FZD10","-0.0575050263925111","0.0695295876920007"
"SUV39H1","ABHD14A","-0.0575020845773655","0.0695438822519955"
"SUV39H1","TELO2","-0.0574986459701707","0.0695605938258689"
"SUV39H1","RAB11FIP2","-0.057445278721196","0.069820380095976"
"SUV39H1","ZAR1","-0.0574440043032039","0.0698265935399249"
"SUV39H1","ZNRF1","-0.0574315506954028","0.069887335147014"
"SUV39H1","LXN","-0.0574284211080642","0.0699026062986539"
"SUV39H1","UGT2B28","-0.0574157756559809","0.069964338968873"
"SUV39H1","ADH5","-0.0574006863742344","0.0700380604024769"
"SUV39H1","ERC2","-0.0573867482828473","0.0701062140299746"
"SUV39H1","SLC35E2B","-0.0573321174391198","0.070373868699263"
"SUV39H1","TULP2","-0.0573017328169097","0.0705230949552973"
"SUV39H1","MORN4","-0.0572958931736756","0.0705518045316633"
"SUV39H1","OLAH","-0.0571953096682518","0.0710478097419885"
"SUV39H1","NEU4","-0.0571880866954008","0.0710835378088581"
"SUV39H1","YIPF7","-0.0571826733953828","0.0711103240618804"
"SUV39H1","SEC14L4","-0.0571810251442702","0.071118481628007"
"SUV39H1","RNASE7","-0.0571797957222164","0.0711245668135142"
"SUV39H1","COPS8","-0.0571755850826929","0.0711454111549643"
"SUV39H1","PATE4","-0.0571600812979695","0.0712222041650175"
"SUV39H1","COX6B2","-0.0571494226826684","0.0712750375293388"
"SUV39H1","UBA1","-0.0571453026903932","0.0712954683868589"
"SUV39H1","RAI14","-0.0571450484818542","0.0712967291526143"
"SUV39H1","DEPTOR","-0.0571375182777059","0.0713340840246523"
"SUV39H1","PTRH2","-0.0571352829958181","0.071345175607087"
"SUV39H1","RPUSD1","-0.0570678903402607","0.0716802446757676"
"SUV39H1","SLC2A5","-0.0570612179403865","0.0717134890585812"
"SUV39H1","KRTAP3-1","-0.0570558754145983","0.0717401166050023"
"SUV39H1","STOML3","-0.0570530701963192","0.0717541012598202"
"SUV39H1","DCBLD1","-0.0570472789177279","0.0717829791625452"
"SUV39H1","ELMO2","-0.0570100943620369","0.071968624539528"
"SUV39H1","SELENOO","-0.0569983580372892","0.0720273000693226"
"SUV39H1","PRKG1","-0.0569971573275184","0.0720333052000727"
"SUV39H1","PPP1CA","-0.0569917786604727","0.0720602106468895"
"SUV39H1","LYST","-0.0569399863344194","0.072319709706498"
"SUV39H1","UBE2O","-0.0569217724649289","0.0724111494385478"
"SUV39H1","NBR1","-0.0569135422070118","0.0724524990849981"
"SUV39H1","RSPH9","-0.0568924920440834","0.0725583450512293"
"SUV39H1","CENPF","-0.0568851769311587","0.0725951570156438"
"SUV39H1","TNNI2","-0.0568759407643113","0.0726416581347542"
"SUV39H1","SIGLEC5","-0.0568739050880584","0.0726519103811065"
"SUV39H1","PSMD14","-0.0568579357264844","0.0727323776749267"
"SUV39H1","CCR9","-0.0568385225161564","0.0728302960958448"
"SUV39H1","CHODL","-0.0568298307385152","0.072874171509334"
"SUV39H1","ZNF850","-0.0568267003867795","0.0728899785690257"
"SUV39H1","PTGIR","-0.0568173609584363","0.0729371557014535"
"SUV39H1","C4orf17","-0.0567921624207413","0.0730645679217521"
"SUV39H1","TNNI3K","-0.0567603862723097","0.073225497903093"
"SUV39H1","KANSL3","-0.0567602013645758","0.0732264352130594"
"SUV39H1","PPARG","-0.0567568017003061","0.0732436700906365"
"SUV39H1","SLC19A3","-0.0567535985864592","0.0732599115711321"
"SUV39H1","ADAM2","-0.0566943529654457","0.0735608489526221"
"SUV39H1","RNF151","-0.0566898924498916","0.073583546885134"
"SUV39H1","FGF17","-0.056666236653843","0.0737040181860275"
"SUV39H1","ZNF195","-0.0566608864428329","0.0737312873931934"
"SUV39H1","D2HGDH","-0.05665064737686","0.0737834973120372"
"SUV39H1","B3GALT5","-0.0566235679130035","0.0739217234131587"
"SUV39H1","TGM1","-0.0565875545135543","0.0741058798577177"
"SUV39H1","MTHFSD","-0.0565683679058688","0.0742041443731766"
"SUV39H1","TAX1BP3","-0.0565610910879651","0.0742414405110875"
"SUV39H1","HEPACAM2","-0.0565523340559866","0.0742863435225529"
"SUV39H1","GLOD4","-0.0565518575246756","0.0742887876448497"
"SUV39H1","PGM2L1","-0.056535980524858","0.0743702580702408"
"SUV39H1","TMEM170A","-0.0565147572478989","0.0744792759449203"
"SUV39H1","PARD6B","-0.0564976686651618","0.0745671498013524"
"SUV39H1","MAGEB5","-0.0564963527973796","0.0745739198350123"
"SUV39H1","CNGB1","-0.0564937714559929","0.0745872020849126"
"SUV39H1","DCAF16","-0.056465181586478","0.0747344398762734"
"SUV39H1","FPGT","-0.0563996170502611","0.07507299243296"
"SUV39H1","ALDH2","-0.0563935265828926","0.0751045048698378"
"SUV39H1","COL24A1","-0.0563929936566382","0.0751072627747097"
"SUV39H1","OS9","-0.056388707750963","0.075129445431391"
"SUV39H1","TAL1","-0.0563711534410341","0.0752203574094283"
"SUV39H1","COL28A1","-0.0563541695464163","0.0753084006030814"
"SUV39H1","SHC3","-0.0563058783542603","0.0755591974735775"
"SUV39H1","ENAM","-0.0562786908317946","0.075700693144123"
"SUV39H1","SNTG1","-0.0562758978065698","0.0757152414815171"
"SUV39H1","PTER","-0.0562714490673672","0.0757384188224039"
"SUV39H1","PPP1R3C","-0.0562390969188273","0.0759071431557385"
"SUV39H1","TM4SF4","-0.056213818919253","0.0760391870673589"
"SUV39H1","GPR18","-0.0561861677339976","0.0761838419273958"
"SUV39H1","ZNF511","-0.0561856174922854","0.0761867227435878"
"SUV39H1","ARHGAP9","-0.0561571066503956","0.0763361140284661"
"SUV39H1","ZSWIM4","-0.0561562847323526","0.0763404242546635"
"SUV39H1","IL36B","-0.0561226868807431","0.0765167846805295"
"SUV39H1","HCAR3","-0.0560923267131842","0.0766764351636781"
"SUV39H1","ABLIM2","-0.0560759927077244","0.076762440486446"
"SUV39H1","POU1F1","-0.056065897213466","0.0768156367100708"
"SUV39H1","ANKRD1","-0.0560652613833725","0.0768189880959945"
"SUV39H1","SLC22A11","-0.0560584677750492","0.0768548038390031"
"SUV39H1","ZNF7","-0.0560215681511807","0.0770495752433331"
"SUV39H1","INSRR","-0.0560016490685334","0.07715488318483"
"SUV39H1","EYA1","-0.0559766734147948","0.077287089585581"
"SUV39H1","GP1BA","-0.0559733464913078","0.0773047142610456"
"SUV39H1","CHI3L2","-0.0559695459983968","0.0773248517138836"
"SUV39H1","SGSM3","-0.0559689438336089","0.077328042761367"
"SUV39H1","GPSM3","-0.0559628317322094","0.0773604386386861"
"SUV39H1","SYNDIG1","-0.0559254350679716","0.0775588921157145"
"SUV39H1","NFE2L2","-0.0559235644366108","0.0775688298891847"
"SUV39H1","THOC3","-0.0559014725872725","0.0776862717187405"
"SUV39H1","RPF1","-0.0558774436610661","0.0778141753205755"
"SUV39H1","UBE2H","-0.0558772798348911","0.0778150479384726"
"SUV39H1","MESD","-0.0558106740998133","0.0781704822750363"
"SUV39H1","CFAP97D1","-0.0557932278176284","0.0782638002666705"
"SUV39H1","CALB1","-0.0557891140164473","0.0782858176641808"
"SUV39H1","IQGAP2","-0.05578818284089","0.0782908020899372"
"SUV39H1","MMP25","-0.055780130424021","0.0783339160800618"
"SUV39H1","AATK","-0.0557798968405148","0.0783351670132502"
"SUV39H1","PRKD1","-0.0557617402093706","0.0784324527313158"
"SUV39H1","GPR119","-0.0557587688294144","0.0784483831372665"
"SUV39H1","CLCA1","-0.0557135117808626","0.0786913441063966"
"SUV39H1","EEF1G","-0.0557126667834853","0.0786958862539998"
"SUV39H1","SIAH1","-0.0557098078934664","0.0787112553372955"
"SUV39H1","FZD9","-0.0556983892865144","0.0787726648542185"
"SUV39H1","BRDT","-0.0556847179056071","0.0788462410298811"
"SUV39H1","CATSPERE","-0.0556770512310049","0.0788875257044574"
"SUV39H1","XYLT2","-0.055675002159444","0.0788985628295937"
"SUV39H1","GNRHR","-0.0556639022859025","0.0789583730240226"
"SUV39H1","HMOX1","-0.0556569596015647","0.0789958014734599"
"SUV39H1","LCA5L","-0.055649076549301","0.0790383169744071"
"SUV39H1","PLPP2","-0.0556489910391228","0.0790387782565288"
"SUV39H1","EGFR","-0.0556292150395457","0.0791455180396291"
"SUV39H1","LRCH3","-0.0556077936556651","0.0792612707312181"
"SUV39H1","XKR3","-0.0556071227891666","0.0792648980473466"
"SUV39H1","LTBP1","-0.055605507445952","0.0792736326189918"
"SUV39H1","IMMP1L","-0.0556007329654828","0.0792994540182263"
"SUV39H1","DHX34","-0.0555702654207797","0.0794643898142898"
"SUV39H1","EDC3","-0.0555483969984086","0.0795829459352513"
"SUV39H1","NIF3L1","-0.0555236675172261","0.0797171857660193"
"SUV39H1","ZNF385A","-0.0555150420400212","0.0797640509262463"
"SUV39H1","SERPINI1","-0.0555106596038324","0.0797878707624004"
"SUV39H1","SRP72","-0.0555065550248974","0.0798101855974515"
"SUV39H1","FBXL4","-0.0554869429745266","0.0799168778287092"
"SUV39H1","METTL25","-0.0554788635601805","0.0799608645935914"
"SUV39H1","FAM110A","-0.0554572766631622","0.0800784865340671"
"SUV39H1","ZFAND1","-0.0553675195608856","0.0805690581100728"
"SUV39H1","PSMA4","-0.0553674422258387","0.0805694818368009"
"SUV39H1","PSG5","-0.0553260704560834","0.0807964212600491"
"SUV39H1","COL27A1","-0.0553172736474338","0.0808447417534967"
"SUV39H1","SERINC1","-0.0552903905884163","0.0809925544643924"
"SUV39H1","TFPI2","-0.0552868963238167","0.0810117832638426"
"SUV39H1","RNF138","-0.0552742097186406","0.0810816282591559"
